04/02/2019;01:27:51;14.95 km/h;Liviano;Zamora - Loja
04/02/2019;01:31:55;16.03 km/h;Liviano;Zamora - Loja
04/02/2019;01:34:49;28.40 km/h;Liviano;Loja - Zamora
04/02/2019;01:36:39;8.63 km/h;Liviano;Loja - Zamora
04/02/2019;01:37:00;13.51 km/h;Liviano;Zamora - Loja
04/02/2019;01:39:36;13.37 km/h;Liviano;Zamora - Loja
04/02/2019;01:39:46;22.54 km/h;Liviano;Zamora - Loja
04/02/2019;01:40:04;21.47 km/h;Liviano;Zamora - Loja
04/02/2019;01:40:45;14.10 km/h;Pesado;Loja - Zamora
04/02/2019;01:40:47;16.37 km/h;Liviano;Zamora - Loja
04/02/2019;01:42:01;12.64 km/h;Liviano;Loja - Zamora
04/02/2019;01:42:14;9.20 km/h;Liviano;Loja - Zamora
04/02/2019;01:43:34;19.33 km/h;Liviano;Zamora - Loja
04/02/2019;01:44:55;20.94 km/h;Liviano;Zamora - Loja
04/02/2019;01:47:35;24.02 km/h;Liviano;Zamora - Loja
04/02/2019;01:47:37;16.31 km/h;Liviano;Loja - Zamora
04/02/2019;01:47:41;20.53 km/h;Liviano;Zamora - Loja
04/02/2019;01:52:14;34.46 km/h;Pesado;Zamora - Loja
04/02/2019;01:52:47;19.95 km/h;Liviano;Loja - Zamora
04/02/2019;01:56:10;29.40 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:09;8.09 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:14;8.09 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:26;9.36 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:30;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:33;10.09 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:35;9.18 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:38;9.21 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:41;10.05 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:56;10.13 km/h;Liviano;Zamora - Loja
04/02/2019;01:57:57;9.04 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:02;8.04 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:07;9.02 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:23;12.55 km/h;Liviano;Loja - Zamora
04/02/2019;01:58:30;10.04 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:33;8.05 km/h;Liviano;Zamora - Loja
04/02/2019;01:58:43;8.02 km/h;Liviano;Zamora - Loja
